order_id,order_date,customer_id,product_id,employee_id,region,quantity,discount,revenue,profit
O02774,2023-09-17,C0121,P005,E0097,Central,3,0.1,1405.84,364.03
O00828,2023-09-17,C0084,P013,E0235,North,3,0.05,557.74,205.54
O02032,2023-09-18,C0173,P010,E0126,Central,1,0.0,590.97,154.7
O02154,2023-09-18,C0400,P017,E0152,East,7,0.0,329.84,94.5
O01214,2023-09-18,C0001,P006,E0087,East,3,0.1,994.06,365.83
O03602,2023-09-19,C0370,P026,E0052,North,1,0.0,263.26,112.59
O02707,2023-09-19,C0123,P014,E0004,West,6,0.0,860.28,425.16
O00758,2023-09-19,C0105,P013,E0172,North,5,0.0,978.5,391.5
O02740,2023-09-19,C0134,P003,E0052,Central,3,0.0,1873.53,844.11
O00678,2023-09-19,C0092,P001,E0046,Central,3,0.0,3203.22,1076.67
O03295,2023-09-20,C0276,P006,E0150,West,3,0.0,1104.51,476.28
O01143,2023-09-20,C0136,P024,E0001,West,3,0.0,925.8,351.66
O03616,2023-09-21,C0021,P008,E0109,West,7,0.0,4006.24,1091.37
O04140,2023-09-21,C0209,P026,E0109,Central,2,0.05,500.19,198.85
O03514,2023-09-21,C0337,P007,E0193,South,5,0.0,985.3,422.8
O02104,2023-09-21,C0217,P003,E0103,West,4,0.0,2498.04,1125.48
O02282,2023-09-21,C0016,P013,E0179,South,5,0.0,978.5,391.5
O04937,2023-09-21,C0121,P002,E0097,Central,4,0.1,3822.41,1677.85
O01273,2023-09-22,C0111,P022,E0021,South,1,0.0,339.68,86.77
O00405,2023-09-22,C0270,P012,E0121,Central,4,0.0,530.36,222.68
O01205,2023-09-22,C0094,P005,E0107,North,3,0.0,1562.04,520.23
O01745,2023-09-23,C0315,P019,E0187,North,1,0.0,27.04,9.25
O00356,2023-09-23,C0234,P022,E0004,West,1,0.0,339.68,86.77
O00465,2023-09-23,C0037,P021,E0064,West,3,0.05,131.3,30.26
O03551,2023-09-23,C0345,P022,E0121,South,3,0.1,917.14,158.41
O02393,2023-09-24,C0109,P014,E0179,West,2,0.0,286.76,141.72
O02334,2023-09-24,C0380,P010,E0064,North,3,0.0,1772.91,464.1
O00397,2023-09-25,C0173,P026,E0151,Central,5,0.05,1250.48,497.13
O04153,2023-09-25,C0113,P016,E0047,Central,3,0.05,370.04,132.05
O04109,2023-09-25,C0361,P017,E0151,West,3,0.0,141.36,40.5
O04460,2023-09-25,C0002,P022,E0222,South,3,0.0,1019.04,260.31
O04343,2023-09-25,C0253,P007,E0088,North,1,0.0,197.06,84.56
O04621,2023-09-26,C0323,P013,E0103,West,5,0.0,978.5,391.5
O01552,2023-09-26,C0156,P021,E0179,South,5,0.15,195.8,27.4
O00665,2023-09-26,C0243,P015,E0135,East,6,0.0,552.06,155.28
O04733,2023-09-27,C0371,P003,E0078,Central,2,0.0,1249.02,562.74
O00062,2023-09-27,C0079,P011,E0151,Central,1,0.1,474.34,177.21
O02158,2023-09-27,C0347,P012,E0078,North,1,0.0,132.59,55.67
O00357,2023-09-27,C0342,P004,E0109,South,1,0.0,1211.6,345.12
O02484,2023-09-27,C0280,P021,E0222,East,2,0.0,92.14,24.78
O00994,2023-09-27,C0306,P021,E0072,Central,3,0.0,138.21,37.17
O04950,2023-09-27,C0358,P016,E0152,Central,6,0.0,779.04,303.06
O02518,2023-09-27,C0297,P018,E0047,Central,1,0.0,19.5,7.1
O01407,2023-09-27,C0091,P017,E0222,West,2,0.0,94.24,27.0
O00442,2023-09-27,C0172,P015,E0017,West,4,0.0,368.04,103.52
O01696,2023-09-27,C0234,P002,E0121,West,5,0.0,5308.9,2628.2
O01397,2023-09-27,C0198,P008,E0135,West,6,0.0,3433.92,935.46
O01887,2023-10-01,C0350,P002,E0066,East,5,0.1,4778.01,2097.31
O04244,2023-10-01,C0396,P010,E0097,Central,7,0.0,4136.79,1082.9
O01556,2023-10-01,C0157,P016,E0087,West,2,0.0,259.68,101.02
O00262,2023-10-02,C0208,P007,E0079,Central,7,0.0,1379.42,591.92
O01942,2023-10-02,C0053,P009,E0047,South,6,0.0,1450.62,528.72
O04749,2023-10-02,C0128,P008,E0126,East,1,0.0,572.32,155.91
O02684,2023-10-02,C0031,P011,E0107,South,4,0.0,2108.16,919.64
O03306,2023-10-02,C0134,P023,E0046,Central,6,0.0,1810.92,559.26
O04031,2023-10-03,C0224,P019,E0179,East,7,0.0,189.28,64.75
O03248,2023-10-03,C0163,P001,E0052,East,3,0.0,3203.22,1076.67
O01874,2023-10-03,C0067,P004,E0021,South,2,0.0,2423.2,690.24
O01907,2023-10-03,C0182,P025,E0172,Central,6,0.0,1144.38,503.46
O04782,2023-10-03,C0119,P022,E0010,North,2,0.15,577.46,71.64
O01879,2023-10-04,C0350,P012,E0066,East,3,0.0,397.77,167.01
O04081,2023-10-04,C0211,P007,E0047,North,4,0.0,788.24,338.24
O00508,2023-10-04,C0222,P007,E0222,Central,4,0.0,788.24,338.24
O04607,2023-10-04,C0399,P020,E0001,North,5,0.0,100.2,44.0
O02880,2023-10-05,C0203,P008,E0010,Central,5,0.15,2432.36,350.31
O01790,2023-10-05,C0368,P013,E0010,West,4,0.05,743.66,274.06
O04118,2023-10-06,C0208,P002,E0066,Central,3,0.1,2866.81,1258.39
O02718,2023-10-06,C0354,P001,E0001,West,1,0.0,1067.74,358.89
O03745,2023-10-06,C0306,P008,E0151,Central,3,0.0,1716.96,467.73
O00653,2023-10-06,C0019,P010,E0121,Central,5,0.0,2954.85,773.5
O03220,2023-10-07,C0222,P018,E0135,Central,3,0.0,58.5,21.3
O01327,2023-10-07,C0239,P013,E0066,North,4,0.0,782.8,313.2
O04689,2023-10-07,C0157,P019,E0135,West,6,0.0,162.24,55.5
O00872,2023-10-07,C0288,P021,E0097,South,1,0.0,46.07,12.39
O01860,2023-10-07,C0333,P024,E0121,North,2,0.0,617.2,234.44
O00386,2023-10-07,C0400,P024,E0162,East,2,0.0,617.2,234.44
O00650,2023-10-07,C0037,P006,E0235,West,2,0.05,699.52,280.7
O03449,2023-10-08,C0044,P014,E0017,East,4,0.05,544.84,254.76
O04958,2023-10-08,C0273,P016,E0151,West,5,0.0,649.2,252.55
O02822,2023-10-08,C0248,P001,E0046,Central,2,0.0,2135.48,717.78
O04584,2023-10-08,C0097,P008,E0021,East,1,0.0,572.32,155.91
O04890,2023-10-08,C0266,P003,E0004,South,5,0.0,3122.55,1406.85
O04969,2023-10-08,C0079,P007,E0187,Central,5,0.0,985.3,422.8
O04335,2023-10-08,C0372,P002,E0193,West,5,0.0,5308.9,2628.2
O01812,2023-10-08,C0214,P004,E0087,Central,3,0.0,3634.8,1035.36
O03547,2023-10-08,C0029,P003,E0072,South,2,0.0,1249.02,562.74
O01925,2023-10-08,C0230,P013,E0010,South,3,0.0,587.1,234.9
O01583,2023-10-08,C0397,P010,E0010,West,4,0.0,2363.88,618.8
O02407,2023-10-09,C0311,P007,E0079,North,7,0.0,1379.42,591.92
O02903,2023-10-09,C0175,P021,E0126,Central,3,0.0,138.21,37.17
O00523,2023-10-09,C0040,P012,E0152,East,4,0.0,530.36,222.68
O04038,2023-10-10,C0127,P003,E0153,East,4,0.0,2498.04,1125.48
O04691,2023-10-10,C0234,P012,E0107,West,2,0.0,265.18,111.34
O00311,2023-10-10,C0120,P016,E0222,East,1,0.0,129.84,50.51
O04224,2023-10-11,C0065,P022,E0010,South,4,0.0,1358.72,347.08
O02899,2023-10-11,C0111,P007,E0078,South,5,0.1,886.77,324.27
O01283,2023-10-11,C0397,P004,E0151,West,6,0.0,7269.6,2070.72
O02311,2023-10-12,C0195,P023,E0153,East,2,0.0,603.64,186.42
O00921,2023-10-12,C0191,P009,E0036,East,2,0.0,483.54,176.24
O03021,2023-10-12,C0370,P006,E0010,North,7,0.0,2577.19,1111.32
O04946,2023-10-12,C0175,P010,E0187,Central,6,0.0,3545.82,928.2
O04858,2023-10-12,C0154,P008,E0187,South,7,0.0,4006.24,1091.37
O04609,2023-10-12,C0105,P013,E0005,North,2,0.0,391.4,156.6
O04613,2023-10-12,C0203,P025,E0005,Central,6,0.0,1144.38,503.46
O03301,2023-10-12,C0121,P003,E0193,Central,6,0.05,3559.71,1500.87
O03240,2023-10-12,C0259,P006,E0074,South,2,0.0,736.34,317.52
O01237,2023-10-12,C0380,P007,E0046,North,6,0.0,1182.36,507.36
O00360,2023-10-13,C0380,P022,E0078,North,3,0.0,1019.04,260.31
O00737,2023-10-13,C0293,P012,E0162,East,1,0.15,112.7,35.78
O03917,2023-10-14,C0035,P016,E0066,West,7,0.0,908.88,353.57
O04686,2023-10-14,C0123,P010,E0047,West,7,0.0,4136.79,1082.9
O03807,2023-10-14,C0067,P012,E0162,South,5,0.05,629.8,245.2
O01044,2023-10-14,C0102,P007,E0074,East,2,0.0,394.12,169.12
O03988,2023-10-14,C0144,P024,E0052,North,2,0.0,617.2,234.44
O04701,2023-10-15,C0254,P019,E0153,South,3,0.05,77.06,23.69
O03078,2023-10-15,C0073,P022,E0072,South,2,0.0,679.36,173.54
O02491,2023-10-15,C0332,P024,E0222,East,2,0.0,617.2,234.44
O00569,2023-10-15,C0142,P010,E0004,South,5,0.05,2807.11,625.76
O04272,2023-10-15,C0340,P013,E0150,Central,1,0.0,195.7,78.3
O02782,2023-10-15,C0219,P013,E0074,Central,6,0.0,1174.2,469.8
O00434,2023-10-16,C0087,P010,E0121,West,5,0.0,2954.85,773.5
O04435,2023-10-16,C0222,P018,E0047,Central,7,0.0,136.5,49.7
O03239,2023-10-16,C0064,P002,E0036,North,5,0.1,4778.01,2097.31
O00914,2023-10-16,C0051,P008,E0235,North,4,0.0,2289.28,623.64
O01897,2023-10-16,C0107,P023,E0001,Central,6,0.0,1810.92,559.26
O00879,2023-10-16,C0356,P016,E0036,West,6,0.05,740.09,264.11
O02145,2023-10-16,C0211,P026,E0047,North,2,0.05,500.19,198.85
O00755,2023-10-16,C0124,P010,E0097,Central,3,0.0,1772.91,464.1
O02542,2023-10-16,C0331,P017,E0021,North,1,0.0,47.12,13.5
O02937,2023-10-17,C0182,P026,E0153,Central,7,0.0,1842.82,788.13
O03667,2023-10-17,C0168,P015,E0135,North,5,0.0,460.05,129.4
O02317,2023-10-17,C0198,P026,E0047,West,6,0.0,1579.56,675.54
O01614,2023-10-17,C0036,P019,E0152,South,7,0.0,189.28,64.75
O01110,2023-10-18,C0126,P023,E0047,East,1,0.0,301.82,93.21
O01222,2023-10-18,C0325,P001,E0103,East,7,0.0,7474.18,2512.23
O04738,2023-10-18,C0060,P008,E0036,West,6,0.0,3433.92,935.46
O01230,2023-10-18,C0293,P018,E0235,East,2,0.1,35.1,10.3
O02610,2023-10-18,C0101,P009,E0036,East,7,0.0,1692.39,616.84
O04018,2023-10-18,C0175,P020,E0088,Central,2,0.15,34.07,11.59
O00385,2023-10-19,C0285,P011,E0193,Central,2,0.0,1054.08,459.82
O00264,2023-10-19,C0234,P021,E0162,West,4,0.0,184.28,49.56
O02270,2023-10-19,C0022,P015,E0126,South,7,0.1,579.66,116.75
O01294,2023-10-19,C0391,P006,E0021,Central,5,0.0,1840.85,793.8
O03753,2023-10-20,C0141,P022,E0021,North,2,0.0,679.36,173.54
O04899,2023-10-20,C0343,P013,E0046,East,1,0.05,185.92,68.52
O03391,2023-10-20,C0323,P013,E0017,West,7,0.0,1369.9,548.1
O01025,2023-10-20,C0149,P024,E0222,East,3,0.0,925.8,351.66
O02074,2023-10-20,C0339,P002,E0064,North,3,0.0,3185.34,1576.92
O04032,2023-10-21,C0367,P009,E0222,East,5,0.0,1208.85,440.6
O03005,2023-10-21,C0208,P022,E0017,Central,6,0.1,1834.27,316.81
O00164,2023-10-21,C0348,P007,E0152,South,7,0.0,1379.42,591.92
O04269,2023-10-22,C0384,P018,E0004,Central,6,0.0,117.0,42.6
O04302,2023-10-22,C0182,P003,E0074,Central,3,0.0,1873.53,844.11
O01398,2023-10-22,C0093,P009,E0107,East,7,0.05,1607.77,532.22
O00456,2023-10-23,C0020,P009,E0046,South,5,0.1,1087.97,319.72
O00484,2023-10-23,C0131,P001,E0021,North,4,0.0,4270.96,1435.56
O03954,2023-10-23,C0083,P017,E0010,Central,3,0.1,127.22,26.36
O04253,2023-10-23,C0124,P010,E0046,Central,2,0.0,1181.94,309.4
O02259,2023-10-23,C0309,P005,E0235,East,4,0.0,2082.72,693.64
O00212,2023-10-23,C0276,P015,E0121,West,4,0.0,368.04,103.52
O02900,2023-10-23,C0056,P026,E0179,West,2,0.0,526.52,225.18
O04069,2023-10-23,C0245,P017,E0150,North,2,0.0,94.24,27.0
O03473,2023-10-23,C0106,P013,E0074,West,1,0.15,166.34,48.94
O03524,2023-10-24,C0186,P005,E0179,West,6,0.05,2967.88,884.26
O02037,2023-10-24,C0031,P024,E0078,South,5,0.15,1311.55,354.65
O01623,2023-10-24,C0228,P006,E0103,Central,1,0.0,368.17,158.76
O03013,2023-10-25,C0040,P007,E0017,East,7,0.0,1379.42,591.92
O04882,2023-10-25,C0104,P009,E0235,Central,6,0.0,1450.62,528.72
O01274,2023-10-25,C0169,P024,E0001,East,1,0.0,308.6,117.22
O01320,2023-10-25,C0021,P004,E0097,West,2,0.0,2423.2,690.24
O03386,2023-10-25,C0215,P026,E0021,West,2,0.0,526.52,225.18
O01384,2023-10-25,C0044,P003,E0179,East,1,0.0,624.51,281.37
O02632,2023-10-25,C0342,P007,E0066,South,5,0.0,985.3,422.8
O00277,2023-10-25,C0045,P015,E0151,West,7,0.0,644.07,181.16
O02605,2023-10-25,C0345,P007,E0010,South,3,0.05,561.62,224.12
O02245,2023-10-25,C0016,P002,E0126,South,2,0.0,2123.56,1051.28
O04450,2023-10-25,C0192,P009,E0153,Central,3,0.0,725.31,264.36
O01234,2023-10-26,C0149,P021,E0193,East,4,0.0,184.28,49.56
O04920,2023-10-26,C0070,P024,E0172,West,7,0.05,2052.19,712.53
O03530,2023-10-26,C0045,P013,E0010,West,4,0.1,704.52,234.92
O02797,2023-10-26,C0389,P025,E0187,Central,6,0.0,1144.38,503.46
O00536,2023-10-26,C0190,P013,E0047,West,6,0.0,1174.2,469.8
O03838,2023-10-26,C0372,P002,E0010,West,7,0.0,7432.46,3679.48
O00235,2023-10-27,C0030,P019,E0052,South,5,0.0,135.2,46.25
O03646,2023-10-27,C0391,P023,E0074,Central,7,0.0,2112.74,652.47
O01235,2023-10-27,C0387,P002,E0107,East,7,0.0,7432.46,3679.48
O03777,2023-10-27,C0179,P014,E0193,South,2,0.0,286.76,141.72
O03643,2023-10-27,C0137,P007,E0021,South,7,0.0,1379.42,591.92
O04797,2023-11-01,C0184,P011,E0193,Central,3,0.0,1581.12,689.73
O00458,2023-11-01,C0050,P010,E0121,West,1,0.05,561.42,125.15
O03117,2023-11-01,C0315,P024,E0235,North,3,0.0,925.8,351.66
O03623,2023-11-02,C0287,P003,E0235,Central,1,0.0,624.51,281.37
O03265,2023-11-02,C0052,P004,E0187,South,7,0.05,8057.14,1991.78
O00485,2023-11-02,C0392,P009,E0103,South,2,0.0,483.54,176.24
O01308,2023-11-02,C0227,P025,E0052,East,2,0.0,381.46,167.82
O03763,2023-11-02,C0016,P010,E0017,South,7,0.0,4136.79,1082.9
O02549,2023-11-02,C0248,P021,E0126,Central,2,0.0,92.14,24.78
O01160,2023-11-03,C0292,P007,E0222,South,4,0.0,788.24,338.24
O04249,2023-11-03,C0266,P022,E0072,South,6,0.0,2038.08,520.62
O03121,2023-11-03,C0223,P014,E0151,North,7,0.05,953.48,445.84
O03237,2023-11-03,C0125,P024,E0052,North,7,0.0,2160.2,820.54
O04058,2023-11-03,C0031,P003,E0235,South,2,0.0,1249.02,562.74
O00659,2023-11-04,C0327,P017,E0152,West,4,0.0,188.48,54.0
O01168,2023-11-04,C0222,P020,E0004,Central,6,0.0,120.24,52.8
O04107,2023-11-04,C0058,P019,E0135,East,2,0.0,54.08,18.5
O03846,2023-11-04,C0323,P008,E0087,West,4,0.0,2289.28,623.64
O01456,2023-11-04,C0287,P015,E0135,Central,2,0.0,184.02,51.76
O01823,2023-11-04,C0108,P021,E0172,West,2,0.0,92.14,24.78
O01677,2023-11-04,C0007,P020,E0017,Central,1,0.0,20.04,8.8
O01479,2023-11-04,C0037,P020,E0036,West,7,0.05,133.27,54.59
O00953,2023-11-04,C0400,P009,E0088,East,1,0.15,205.5,51.85
O01922,2023-11-05,C0327,P025,E0135,West,1,0.0,190.73,83.91
O04443,2023-11-05,C0351,P022,E0150,South,6,0.0,2038.08,520.62
O01180,2023-11-05,C0353,P020,E0109,North,2,0.0,40.08,17.6
O04960,2023-11-06,C0020,P009,E0107,South,1,0.05,229.68,76.03
O01299,2023-11-06,C0094,P011,E0150,North,3,0.0,1581.12,689.73
O02565,2023-11-07,C0111,P015,E0046,South,2,0.0,184.02,51.76
O02073,2023-11-07,C0119,P012,E0064,North,6,0.0,795.54,334.02
O04959,2023-11-07,C0112,P011,E0087,South,6,0.0,3162.24,1379.46
O00208,2023-11-07,C0003,P008,E0151,North,7,0.0,4006.24,1091.37
O04234,2023-11-08,C0130,P002,E0046,East,4,0.0,4247.12,2102.56
O01721,2023-11-08,C0182,P006,E0103,Central,2,0.1,662.71,243.89
O00971,2023-11-09,C0400,P007,E0187,East,3,0.0,591.18,253.68
O03356,2023-11-09,C0143,P016,E0072,Central,7,0.0,908.88,353.57
O04412,2023-11-09,C0308,P013,E0172,East,4,0.15,665.38,195.78
O02350,2023-11-09,C0014,P009,E0097,North,6,0.0,1450.62,528.72
O04719,2023-11-09,C0008,P004,E0078,West,7,0.0,8481.2,2415.84
O00343,2023-11-10,C0356,P025,E0017,West,1,0.0,190.73,83.91
O00539,2023-11-10,C0146,P026,E0052,Central,4,0.0,1053.04,450.36
O00153,2023-11-10,C0063,P018,E0153,North,6,0.0,117.0,42.6
O03765,2023-11-10,C0177,P011,E0046,Central,3,0.0,1581.12,689.73
O01579,2023-11-10,C0021,P014,E0052,West,2,0.05,272.42,127.38
O00202,2023-11-10,C0312,P011,E0222,Central,5,0.15,2239.92,754.27
O03618,2023-11-11,C0113,P009,E0150,Central,2,0.0,483.54,176.24
O03804,2023-11-11,C0365,P019,E0135,Central,6,0.0,162.24,55.5
O04273,2023-11-11,C0320,P010,E0097,West,4,0.0,2363.88,618.8
O01418,2023-11-11,C0243,P002,E0162,East,7,0.05,7060.84,3307.86
O03061,2023-11-12,C0317,P001,E0088,East,6,0.0,6406.44,2153.34
O00775,2023-11-12,C0284,P012,E0021,East,1,0.05,125.96,49.04
O01102,2023-11-12,C0355,P025,E0103,Central,3,0.0,572.19,251.73
O02416,2023-11-12,C0159,P025,E0074,East,6,0.0,1144.38,503.46
O04468,2023-11-12,C0268,P019,E0187,East,7,0.15,160.89,36.36
O00977,2023-11-12,C0166,P003,E0153,South,6,0.1,3372.35,1313.51
O01179,2023-11-13,C0083,P013,E0079,Central,5,0.0,978.5,391.5
O00042,2023-11-13,C0135,P013,E0036,West,2,0.0,391.4,156.6
O00833,2023-11-13,C0152,P017,E0193,South,4,0.0,188.48,54.0
O01578,2023-11-14,C0077,P019,E0151,North,6,0.0,162.24,55.5
O00546,2023-11-14,C0008,P025,E0079,West,6,0.0,1144.38,503.46
O03522,2023-11-14,C0366,P022,E0172,North,2,0.0,679.36,173.54
O00488,2023-11-15,C0269,P014,E0222,West,5,0.0,716.9,354.3
O03908,2023-11-15,C0254,P026,E0126,South,1,0.15,223.77,73.1
O04130,2023-11-15,C0297,P025,E0150,Central,6,0.0,1144.38,503.46
O00308,2023-11-15,C0343,P014,E0079,East,1,0.0,143.38,70.86
O01183,2023-11-15,C0154,P004,E0021,South,5,0.0,6058.0,1725.6
O03696,2023-11-15,C0074,P023,E0162,North,4,0.0,1207.28,372.84
O01608,2023-11-16,C0349,P025,E0172,North,4,0.05,724.77,297.49
O04777,2023-11-16,C0285,P009,E0046,Central,1,0.0,241.77,88.12
O01112,2023-11-16,C0323,P005,E0079,West,5,0.0,2603.4,867.05
O02512,2023-11-17,C0339,P004,E0036,North,3,0.0,3634.8,1035.36
O02520,2023-11-17,C0328,P009,E0066,South,4,0.15,822.02,207.42
O04482,2023-11-17,C0366,P024,E0079,North,7,0.15,1836.17,496.51
O01263,2023-11-17,C0110,P026,E0017,North,5,0.0,1316.3,562.95
O04060,2023-11-17,C0177,P014,E0097,Central,3,0.1,387.13,169.57
O01979,2023-11-18,C0111,P021,E0078,South,4,0.1,165.85,31.13
O01297,2023-11-18,C0117,P011,E0001,East,7,0.0,3689.28,1609.37
O04116,2023-11-19,C0177,P017,E0135,Central,3,0.05,134.29,33.43
O04151,2023-11-19,C0394,P014,E0010,East,7,0.05,953.48,445.84
O00256,2023-11-19,C0235,P023,E0179,West,2,0.0,603.64,186.42
O03771,2023-11-19,C0177,P007,E0172,Central,6,0.05,1123.24,448.24
O00747,2023-11-19,C0237,P002,E0079,South,2,0.0,2123.56,1051.28
O04772,2023-11-20,C0091,P014,E0109,West,4,0.0,573.52,283.44
O01851,2023-11-20,C0042,P015,E0150,Central,6,0.0,552.06,155.28
O02701,2023-11-20,C0129,P020,E0162,Central,3,0.0,60.12,26.4
O02285,2023-11-20,C0031,P001,E0235,South,4,0.0,4270.96,1435.56
O01649,2023-11-20,C0161,P007,E0004,East,7,0.0,1379.42,591.92
O02558,2023-11-21,C0385,P019,E0066,Central,2,0.05,51.38,15.8
O02047,2023-11-21,C0164,P005,E0179,West,7,0.0,3644.76,1213.87
O02989,2023-11-21,C0052,P003,E0121,South,2,0.15,1061.67,375.39
O01635,2023-11-21,C0204,P019,E0087,East,7,0.05,179.82,55.29
O01967,2023-11-21,C0143,P015,E0109,Central,1,0.0,92.01,25.88
O02012,2023-11-22,C0066,P024,E0126,Central,3,0.1,833.22,259.08
O01694,2023-11-22,C0079,P012,E0035,Central,7,0.0,928.13,389.69
O04769,2023-11-22,C0370,P010,E0235,North,7,0.0,4136.79,1082.9
O01835,2023-11-22,C0136,P021,E0235,West,6,0.0,276.42,74.34
O00103,2023-11-22,C0256,P020,E0074,East,7,0.0,140.28,61.6
O02376,2023-11-22,C0270,P013,E0046,Central,6,0.0,1174.2,469.8
O04427,2023-11-23,C0075,P002,E0222,East,7,0.0,7432.46,3679.48
O00518,2023-11-23,C0283,P023,E0235,Central,5,0.05,1433.64,390.59
O04314,2023-11-24,C0398,P019,E0172,Central,3,0.0,81.12,27.75
O03810,2023-11-24,C0314,P025,E0079,East,1,0.1,171.66,64.84
O00439,2023-11-24,C0274,P002,E0152,West,2,0.1,1911.2,838.92
O02613,2023-11-24,C0172,P021,E0162,West,7,0.0,322.49,86.73
O03224,2023-11-25,C0072,P025,E0162,Central,2,0.0,381.46,167.82
O02146,2023-11-25,C0144,P001,E0107,North,6,0.0,6406.44,2153.34
O01461,2023-11-25,C0002,P005,E0004,South,1,0.0,520.68,173.41
O04108,2023-11-25,C0357,P004,E0179,Central,6,0.1,6542.64,1343.76
O03290,2023-11-26,C0201,P020,E0035,West,4,0.15,68.14,23.18
O03512,2023-11-26,C0097,P003,E0172,East,6,0.0,3747.06,1688.22
O00786,2023-11-26,C0093,P021,E0046,East,5,0.0,230.35,61.95
O02892,2023-11-26,C0342,P015,E0109,South,4,0.0,368.04,103.52
O02403,2023-11-27,C0253,P025,E0222,North,2,0.0,381.46,167.82
O00513,2023-11-27,C0062,P003,E0135,East,3,0.0,1873.53,844.11
O02941,2023-11-27,C0379,P012,E0103,South,5,0.0,662.95,278.35
O03504,2023-11-27,C0365,P008,E0074,Central,6,0.0,3433.92,935.46
O00676,2023-11-27,C0320,P004,E0005,West,2,0.0,2423.2,690.24
O03039,2023-11-27,C0154,P026,E0001,South,4,0.0,1053.04,450.36
O01146,2023-11-27,C0136,P024,E0074,West,6,0.05,1759.02,610.74
O02352,2023-11-27,C0116,P017,E0172,East,5,0.05,223.82,55.72
O04201,2023-11-27,C0296,P026,E0021,Central,5,0.0,1316.3,562.95
O02186,2023-11-27,C0328,P017,E0079,South,1,0.05,44.76,11.14
O00785,2023-12-01,C0214,P001,E0087,Central,3,0.05,3043.06,916.51
O04054,2023-12-01,C0196,P002,E0103,West,6,0.05,6052.15,2835.31
O03875,2023-12-01,C0294,P012,E0004,West,4,0.05,503.84,196.16
O04623,2023-12-01,C0267,P018,E0066,East,3,0.0,58.5,21.3
O03825,2023-12-02,C0387,P005,E0126,East,7,0.0,3644.76,1213.87
O01791,2023-12-02,C0146,P025,E0078,Central,6,0.1,1029.94,389.02
O02483,2023-12-02,C0325,P019,E0052,East,7,0.0,189.28,64.75
O02280,2023-12-02,C0038,P019,E0135,Central,1,0.0,27.04,9.25
O02080,2023-12-03,C0029,P012,E0235,South,2,0.0,265.18,111.34
O01723,2023-12-03,C0113,P023,E0078,Central,1,0.0,301.82,93.21
O04179,2023-12-03,C0347,P022,E0010,North,5,0.0,1698.4,433.85
O01779,2023-12-04,C0378,P012,E0021,East,1,0.0,132.59,55.67
O03033,2023-12-04,C0033,P024,E0151,West,3,0.0,925.8,351.66
O00268,2023-12-04,C0095,P019,E0187,West,4,0.0,108.16,37.0
O01855,2023-12-04,C0043,P005,E0150,West,4,0.15,1770.31,381.23
O04341,2023-12-04,C0120,P006,E0010,East,4,0.0,1472.68,635.04
O02028,2023-12-04,C0099,P011,E0162,South,6,0.0,3162.24,1379.46
O04297,2023-12-04,C0221,P008,E0172,West,7,0.05,3805.93,891.06
O01318,2023-12-05,C0065,P016,E0087,South,3,0.0,389.52,151.53
O01817,2023-12-05,C0163,P003,E0087,East,6,0.0,3747.06,1688.22
O04666,2023-12-05,C0353,P011,E0064,North,2,0.0,1054.08,459.82
O00179,2023-12-05,C0207,P015,E0088,South,6,0.0,552.06,155.28
O04194,2023-12-05,C0216,P002,E0074,West,7,0.0,7432.46,3679.48
O03227,2023-12-05,C0143,P017,E0046,Central,6,0.0,282.72,81.0
O03873,2023-12-06,C0359,P008,E0152,West,2,0.0,1144.64,311.82
O02556,2023-12-06,C0065,P026,E0103,South,2,0.0,526.52,225.18
O03494,2023-12-06,C0393,P026,E0235,South,6,0.05,1500.58,596.56
O00166,2023-12-06,C0004,P021,E0107,South,3,0.0,138.21,37.17
O03759,2023-12-06,C0196,P023,E0193,West,7,0.0,2112.74,652.47
O03051,2023-12-06,C0304,P012,E0126,North,1,0.05,125.96,49.04
O02686,2023-12-06,C0272,P013,E0036,East,2,0.0,391.4,156.6
O03560,2023-12-06,C0143,P012,E0121,Central,1,0.0,132.59,55.67
O03587,2023-12-06,C0074,P016,E0064,North,1,0.1,116.86,37.53
O03486,2023-12-07,C0242,P021,E0107,North,5,0.0,230.35,61.95
O01469,2023-12-07,C0115,P022,E0087,West,2,0.0,679.36,173.54
O01220,2023-12-07,C0218,P010,E0005,West,7,0.0,4136.79,1082.9
O04230,2023-12-07,C0069,P018,E0074,Central,2,0.05,37.05,12.25
O00663,2023-12-07,C0086,P009,E0046,West,5,0.0,1208.85,440.6
O02031,2023-12-07,C0065,P015,E0087,South,4,0.0,368.04,103.52
O03694,2023-12-07,C0115,P021,E0109,West,4,0.15,156.64,21.92
O04373,2023-12-07,C0375,P007,E0079,West,7,0.0,1379.42,591.92
O00858,2023-12-07,C0015,P004,E0135,North,7,0.0,8481.2,2415.84
O02992,2023-12-08,C0378,P014,E0152,East,5,0.0,716.9,354.3
O04480,2023-12-08,C0275,P004,E0151,South,2,0.0,2423.2,690.24
O00944,2023-12-08,C0139,P004,E0005,North,2,0.0,2423.2,690.24
O03065,2023-12-09,C0108,P023,E0001,West,7,0.1,1901.47,441.2
O03325,2023-12-09,C0119,P005,E0162,North,2,0.0,1041.36,346.82
O03393,2023-12-09,C0212,P011,E0074,North,5,0.0,2635.2,1149.55
O00743,2023-12-09,C0087,P002,E0193,West,1,0.0,1061.78,525.64
